name,RA,DEC,Reff,r_mag,g_mag,axis_ratio,pos_angle,n,u,g,r,i,ue,ge,re,ie,Reffe,r_mage,ne,C,mue_r,bae,RFF
UDGcand_2897,53.33171463012695,-37.12199020385742,1.4477399587631226,19.67449951171875,-1.0,0.7524999976158142,55.905399322509766,0.5843999981880188,21.74435806274414,21.708345413208008,20.8622989654541,20.420265197753906,0.04476258158683777,0.04670407623052597,0.0374138206243515,0.04054698720574379,0.08202971518039703,0.06138291582465172,0.06465774774551392,2.074866771697998,22.164093017578125,0.015276914462447166,-99.0
UDGcand_2898,53.26052474975586,-37.651336669921875,2.4021201133728027,19.997299194335938,-1.0,0.7850000262260437,44.337799072265625,0.9592999815940857,21.986921310424805,21.329782485961914,20.973962783813477,20.820276260375977,0.06851654499769211,0.054467860609292984,0.04702658951282501,0.04457118362188339,0.2828744947910309,0.13466781377792358,0.11946599930524826,2.583148956298828,23.632322311401367,0.027847815304994583,-99.0
UDGcand_2899,53.75871276855469,-37.215797424316406,1.4378000497817993,20.457399368286133,-1.0,0.5482000112533569,89.97329711914062,1.6165000200271606,24.838459014892578,23.176788330078125,21.605487823486328,21.043243408203125,0.19840501248836517,0.08630770444869995,0.043556954711675644,0.04091779515147209,0.10063184797763824,0.07701759785413742,0.07720063626766205,3.184110403060913,22.58811378479004,0.018169425427913666,-99.0
UDGcand_2900,53.22235107421875,-37.24646759033203,3.1016600131988525,19.19029998779297,-1.0,0.786899983882904,59.331298828125,3.5973000526428223,23.293981552124023,21.72950553894043,20.07335662841797,19.339998245239258,0.28471437096595764,0.0915939211845398,0.03919253498315811,0.040926139801740646,0.322573721408844,0.11784425377845764,0.1076362133026123,3.313789129257202,23.382944107055664,0.02514791302382946,-99.0
UDGcand_2901,52.964420318603516,-37.8411750793457,1.4979000091552734,20.03730010986328,-1.0,0.4740000069141388,53.402400970458984,0.44530001282691956,23.220346450805664,21.961742401123047,21.107891082763672,20.594432830810547,0.06278811395168304,0.0473964549601078,0.03804715722799301,0.04045281186699867,0.08216463774442673,0.05928267166018486,0.06292252242565155,2.6573946475982666,22.099035263061523,0.01487583015114069,-99.0
UDGcand_2902,53.086082458496094,-37.538909912109375,4.292540073394775,20.403099060058594,-1.0,0.39239999651908875,18.505300521850586,10.0,23.647172927856445,22.399700164794922,21.06026840209961,20.626060485839844,0.372905433177948,0.14690223336219788,0.05892155319452286,0.04711272940039635,0.796894907951355,0.21956951916217804,0.17504121363162994,2.8989179134368896,24.545869827270508,0.04046092927455902,-99.0
UDGcand_2903,52.83988952636719,-37.4371223449707,1.7990599870681763,19.627500534057617,-1.0,0.7559999823570251,-70.44619750976562,1.1130000352859497,22.195541381835938,21.78963851928711,20.71759605407715,20.25324058532715,0.056391846388578415,0.054403338581323624,0.03806423395872116,0.040743388235569,0.12628045678138733,0.0772567093372345,0.07738785445690155,2.6573946475982666,22.593908309936523,0.018212517723441124,-99.0
UDGcand_2904,52.85879135131836,-37.13969421386719,2.0547399520874023,18.561599731445312,-1.0,0.8313999772071838,-69.50499725341797,3.671299934387207,23.328201293945312,21.252756118774414,19.55160903930664,18.87917709350586,0.14773793518543243,0.04800841957330704,0.03266843035817146,0.04014837369322777,0.1030789390206337,0.05386044457554817,0.05837877839803696,2.8989179134368896,21.919784545898438,0.013824408873915672,-99.0
UDGcand_2906,53.62303161621094,-37.61891555786133,2.4967200756073,19.986900329589844,-1.0,0.2612999975681305,-38.48109817504883,0.9337999820709229,24.084625244140625,22.932687759399414,21.480314254760742,20.85953712463379,0.14481782913208008,0.08683308213949203,0.04435136169195175,0.04109136760234833,0.168198361992836,0.0739227831363678,0.07476580142974854,2.949127674102783,22.511472702026367,0.017608795315027237,-99.0
UDGcand_2907,52.864097595214844,-37.437957763671875,2.440239906311035,19.743900299072266,-1.0,0.35109999775886536,-8.452500343322754,0.7997000217437744,22.145719528198242,21.380123138427734,20.89749526977539,20.53099822998047,0.052346475422382355,0.044105395674705505,0.038937490433454514,0.04092063009738922,0.16670653223991394,0.07504042237997055,0.07564762234687805,2.764209747314453,22.539514541625977,0.017811885103583336,-99.0
UDGcand_2908,53.93208694458008,-37.30986022949219,1.0855599641799927,21.003700256347656,-1.0,0.669700026512146,56.67850112915039,4.112400054931641,26.185131072998047,23.87345314025879,22.375598907470703,21.714946746826172,0.4543467164039612,0.11357444524765015,0.05402863025665283,0.04158996045589447,0.08201482892036438,0.08360785245895386,0.08231577277183533,3.494849920272827,22.741544723510742,0.019345954060554504,-99.0
UDGcand_2909,53.89026641845703,-37.43199920654297,3.094759941101074,18.759000778198242,-1.0,0.6248000264167786,63.94449996948242,2.6982998847961426,21.813764572143555,20.792964935302734,19.655345916748047,19.16737174987793,0.07306288182735443,0.04698150232434273,0.03440292552113533,0.04048427566885948,0.22860631346702576,0.08161062002182007,0.08077521622180939,3.313789129257202,22.696361541748047,0.018991786986589432,-99.0
UDGcand_2910,53.41559600830078,-37.40005874633789,2.0905399322509766,19.588600158691406,-1.0,0.7703999876976013,17.75,1.0944000482559204,22.35881996154785,21.747478485107422,20.491024017333984,20.002527236938477,0.07151796668767929,0.05998854339122772,0.037712231278419495,0.04078502207994461,0.1710500568151474,0.09108233451843262,0.08801176398992538,2.8989179134368896,22.90155792236328,0.02065419591963291,-99.0
UDGcand_2911,53.90937805175781,-37.63776779174805,1.0203800201416016,20.630300521850586,-1.0,0.8033000230789185,70.59420013427734,4.715199947357178,26.112157821655273,23.716541290283203,21.993114471435547,21.0918025970459,0.44900768995285034,0.10562839359045029,0.0472903810441494,0.04070543870329857,0.06604479998350143,0.07081382721662521,0.07229728996753693,2.385606288909912,22.43117904663086,0.01703999936580658,-99.0
UDGcand_2913,53.03945541381836,-37.35429000854492,2.50108003616333,18.786100387573242,-1.0,0.8172000050544739,-29.759599685668945,2.821899890899658,21.407682418823242,20.620786666870117,19.725872039794922,19.30438232421875,0.05489756911993027,0.04191577062010765,0.034234773367643356,0.04047685116529465,0.1719662845134735,0.07556099444627762,0.07605737447738647,3.494849920272827,22.552433013916016,0.01790623553097248,-99.0
UDGcand_2914,52.82959747314453,-37.821475982666016,1.5181200504302979,19.525299072265625,-1.0,0.7936999797821045,86.64140319824219,3.7044999599456787,24.60306167602539,22.291982650756836,20.628019332885742,19.890880584716797,0.24465225636959076,0.0631910040974617,0.036216989159584045,0.040301285684108734,0.0865226686000824,0.06177016347646713,0.064976267516613,3.184110403060913,22.175846099853516,0.01535051129758358,-99.0
UDGcand_2915,53.91826248168945,-37.634849548339844,1.0392600297927856,20.89189910888672,-1.0,0.863099992275238,42.98249816894531,2.4798998832702637,26.140871047973633,23.827526092529297,22.213809967041016,21.315214157104492,0.5068525671958923,0.11841730028390884,0.05225221812725067,0.04108511656522751,0.08126338571310043,0.08675281703472137,0.08472544699907303,2.385606288909912,22.810548782348633,0.01989963836967945,-99.0
UDGcand_2916,53.25822448730469,-37.13460922241211,2.175920009613037,19.403400421142578,-1.0,0.6078000068664551,-58.48419952392578,3.2427000999450684,24.425823211669922,22.040611267089844,20.472286224365234,19.889238357543945,0.31473419070243835,0.06595811992883682,0.036786578595638275,0.04052911698818207,0.14912240207195282,0.07529691606760025,0.07584959268569946,3.961958408355713,22.54589080810547,0.017858391627669334,-99.0
UDGcand_2918,53.06093215942383,-37.19685363769531,2.459019899368286,20.0044002532959,-1.0,0.5699999928474426,33.099700927734375,0.7983999848365784,21.95106315612793,21.367279052734375,21.00632667541504,20.833354949951172,0.05858335644006729,0.050170280039310455,0.044141992926597595,0.043044839054346085,0.25067079067230225,0.11533798277378082,0.10584328323602676,2.583148956298828,23.342771530151367,0.024738160893321037,-99.0
UDGcand_2919,52.82883834838867,-37.72777557373047,3.073280096054077,19.13479995727539,-1.0,0.6373999714851379,-16.474700927734375,0.7940000295639038,21.245742797851562,20.498870849609375,20.06615447998047,19.767488479614258,0.05493279919028282,0.041955843567848206,0.03736935555934906,0.04129726439714432,0.27466481924057007,0.10013953596353531,0.09477892518043518,2.385606288909912,23.078716278076172,0.022206047549843788,-99.0
UDGcand_2920,53.830528259277344,-37.76934814453125,3.1281399726867676,19.755599975585938,-1.0,0.8306999802589417,-26.90530014038086,4.908100128173828,22.27069854736328,21.396923065185547,20.667905807495117,20.331239700317383,0.12720391154289246,0.07612410932779312,0.05051808059215546,0.045354101806879044,0.4480956494808197,0.16620422899723053,0.14081424474716187,4.225490093231201,24.025516510009766,0.032705578953027725,-99.0
UDGcand_2921,52.7968635559082,-37.60015106201172,1.363420009613037,19.89069938659668,-1.0,0.6376000046730042,-30.142499923706055,0.7414000034332275,23.553218841552734,22.24653434753418,20.97487449645996,20.392478942871094,0.07949040830135345,0.05428727716207504,0.03734367713332176,0.04038236290216446,0.07371724396944046,0.058371640741825104,0.06216566264629364,2.6573946475982666,22.070093154907227,0.014700813218951225,-99.0
UDGcand_2922,53.67519760131836,-37.42979431152344,4.020420074462891,18.60260009765625,-1.0,0.7865999937057495,-48.78310012817383,4.214600086212158,22.996788024902344,21.008031845092773,19.48378562927246,18.871156692504883,0.3567966818809509,0.07744858413934708,0.0373050794005394,0.04099516570568085,0.41300490498542786,0.11629516631364822,0.10652902722358704,3.66196870803833,23.358217239379883,0.024894896894693375,-99.0
UDGcand_2923,53.58674621582031,-37.555789947509766,3.8909599781036377,17.993999481201172,-1.0,0.6445000171661377,-47.20920181274414,4.74560022354126,22.648910522460938,20.523204803466797,18.904748916625977,18.327238082885742,0.20494715869426727,0.0501331202685833,0.03258839249610901,0.040262024849653244,0.25577008724212646,0.07199976593255997,0.07324166595935822,3.494849920272827,22.462215423583984,0.017257653176784515,-99.0
UDGcand_2924,54.0078239440918,-37.14387512207031,1.7993799448013306,19.148700714111328,-1.0,0.7123000025749207,89.99739837646484,0.7613000273704529,22.106111526489258,21.418689727783203,20.12289810180664,19.565631866455078,0.05332010239362717,0.04571917653083801,0.03403526172041893,0.04024587944149971,0.09636010974645615,0.057773519307374954,0.06166736036539078,2.6573946475982666,22.050846099853516,0.014585558325052261,-99.0
UDGcand_2925,53.095420837402344,-37.30686569213867,2.519819974899292,18.806499481201172,-1.0,0.7621999979019165,-3.1034998893737793,3.9377999305725098,23.455623626708984,21.310274124145508,19.707914352416992,19.130264282226562,0.21742509305477142,0.05541251599788666,0.03397507593035698,0.040334302932024,0.16991721093654633,0.07399886101484299,0.07482591271400452,4.008161544799805,22.513395309448242,0.01762264221906662,-99.0
UDGcand_2926,53.96535873413086,-37.2812385559082,1.1624000072479248,21.031600952148438,-1.0,0.4683000147342682,-62.19889831542969,1.9534000158309937,26.153966903686523,24.25530242919922,22.621801376342773,21.885833740234375,0.3654654324054718,0.13155993819236755,0.05741863325238228,0.041588764637708664,0.07901731133460999,0.0746418833732605,0.07533350586891174,3.494849920272827,22.529563903808594,0.017739547416567802,-99.0
UDGcand_2927,53.55134201049805,-37.884033203125,2.814539909362793,19.32309913635254,-1.0,0.45559999346733093,66.73149871826172,1.1272000074386597,23.037111282348633,21.89739990234375,20.3140811920166,19.619800567626953,0.1199290081858635,0.06728935241699219,0.036599185317754745,0.04047579690814018,0.20947790145874023,0.08227312564849854,0.08128713816404343,2.764209747314453,22.711471557617188,0.019109493121504784,-99.0
UDGcand_2928,53.405677795410156,-37.461181640625,2.5062599182128906,19.088199615478516,-1.0,0.7648000121116638,89.42960357666016,4.232399940490723,24.019615173339844,21.922475814819336,20.0662899017334,19.247018814086914,0.35343611240386963,0.07921837270259857,0.03609921410679817,0.04039764031767845,0.19369448721408844,0.08566991239786148,0.0838979184627533,3.961958408355713,22.78707504272461,0.019709531217813492,-99.0
UDGcand_2929,53.50311279296875,-37.29296112060547,1.4220999479293823,20.658300399780273,-1.0,0.5623999834060669,13.463600158691406,1.5032000541687012,24.462785720825195,23.606550216674805,21.95073890686035,21.178831100463867,0.1471688151359558,0.11252029240131378,0.04902621731162071,0.04112197086215019,0.1102275475859642,0.08593914657831192,0.08410387486219406,2.385606288909912,22.792938232421875,0.019756849855184555,-99.0
UDGcand_2930,53.915977478027344,-37.44605255126953,2.9218199253082275,21.33329963684082,-1.0,0.3815999925136566,73.62850189208984,1.2034000158309937,24.965862274169922,24.12559700012207,22.699039459228516,21.567855834960938,0.5692580938339233,0.3191932439804077,0.10916270315647125,0.048875097185373306,0.560167670249939,0.2272917628288269,0.17983338236808777,3.184110403060913,24.610462188720703,0.04154393449425697,-99.0
UDGcand_2932,53.19981002807617,-37.06770324707031,2.1585800647735596,19.19729995727539,-1.0,0.5906000137329102,-23.243900299072266,0.8163999915122986,21.568429946899414,20.947412490844727,20.237485885620117,19.863719940185547,0.04774033650755882,0.040566496551036835,0.03505963459610939,0.04047931358218193,0.13030606508255005,0.06570499390363693,0.06818854063749313,3.116246461868286,22.291248321533203,0.01609230414032936,-99.0
UDGcand_2933,53.31220626831055,-37.06165313720703,1.2344000339508057,21.18829917907715,-1.0,0.883899986743927,-69.00399780273438,0.4878999888896942,23.385169982910156,23.103713989257812,22.33004379272461,22.003562927246094,0.077285997569561,0.08867459744215012,0.05993782728910446,0.044761430472135544,0.13652725517749786,0.12589657306671143,0.11334142833948135,2.821357250213623,23.50646209716797,0.026450783014297485,-99.0
UDGcand_2934,52.94240951538086,-36.98540496826172,1.8607800006866455,19.45800018310547,-1.0,0.5996999740600586,-48.93619918823242,2.856800079345703,23.537111282348633,21.878681182861328,20.484405517578125,19.990055084228516,0.11451422423124313,0.05380506068468094,0.03568100556731224,0.040404703468084335,0.10983477532863617,0.0641394853591919,0.06691569089889526,3.116246461868286,22.246185302734375,0.01579846628010273,-99.0
UDGcand_2935,53.180992126464844,-37.48344421386719,2.6813600063323975,19.35449981689453,-1.0,0.7900000214576721,-23.090499877929688,4.4375,23.530994415283203,21.901723861694336,20.24803924560547,19.63197135925293,0.2685738503932953,0.08616799861192703,0.038755469024181366,0.04094873368740082,0.2590732276439667,0.1088871881365776,0.10118868947029114,4.225490093231201,23.235218048095703,0.023673688992857933,-99.0
UDGcand_2936,52.84386444091797,-37.5892333984375,2.854599952697754,19.098899841308594,-1.0,0.3734999895095825,-29.62070083618164,0.8964999914169312,22.154024124145508,21.169044494628906,19.968120574951172,19.3920955657959,0.06081612408161163,0.044625744223594666,0.03395669162273407,0.04026731848716736,0.17326763272285461,0.06609213352203369,0.068502277135849,2.385606288909912,22.302227020263672,0.016164714470505714,-99.0
UDGcand_2937,53.277503967285156,-37.935768127441406,1.4524799585342407,19.0447998046875,-1.0,0.9309999942779541,-75.25330352783203,3.606600046157837,24.400104522705078,21.814420700073242,20.158470153808594,19.548076629638672,0.2191557139158249,0.051433682441711426,0.033877983689308167,0.04019952937960625,0.0677131712436676,0.04978107661008835,0.05489426478743553,3.494849920272827,21.772600173950195,0.013016876764595509,-99.0
UDGcand_2938,53.105628967285156,-37.87735366821289,1.2062400579452515,21.07360076904297,-1.0,0.6956999897956848,5.824900150299072,1.8258999586105347,23.514286041259766,23.20699691772461,22.36241340637207,22.07695198059082,0.07130811363458633,0.08414316922426224,0.056554198265075684,0.043633509427309036,0.10796428471803665,0.10029950737953186,0.09489721059799194,3.116246461868286,23.081697463989258,0.022233150899410248,-99.0
UDGcand_2939,53.05156707763672,-37.68436813354492,1.5704799890518188,20.350200653076172,-1.0,0.9830999970436096,15.392200469970703,0.7687000036239624,22.965606689453125,22.497879028320312,21.287647247314453,20.35365104675293,0.08519429713487625,0.07994251698255539,0.04496355727314949,0.040856730192899704,0.15724429488182068,0.11313484609127045,0.1042601615190506,2.385606288909912,23.306730270385742,0.02437623031437397,-99.0
UDGcand_2940,52.99753952026367,-37.66453552246094,2.7469000816345215,19.509599685668945,-1.0,0.30649998784065247,3.8773999214172363,0.7682999968528748,23.16588592529297,22.141380310058594,20.649465560913086,19.988866806030273,0.09456361085176468,0.06371010094881058,0.037229642271995544,0.04046216234564781,0.17634685337543488,0.07019457221031189,0.07180279493331909,2.5407774448394775,22.414764404296875,0.016926009207963943,-99.0
UDGcand_2942,53.51568603515625,-37.03913879394531,5.38431978225708,21.79990005493164,-1.0,0.5336999893188477,82.87310028076172,0.30000001192092896,22.51116371154785,23.243257522583008,22.877620697021484,22.64915657043457,0.2789970338344574,0.5703081488609314,0.4162185490131378,0.31277522444725037,3.0256783962249756,0.7213590741157532,0.4433957040309906,1.8030784130096436,26.768672943115234,0.10041597485542297,-99.0
UDGcand_2943,53.838958740234375,-37.36876678466797,2.959160089492798,22.082700729370117,-1.0,0.48410001397132874,64.00900268554688,2.427000045776367,24.042816162109375,23.82638931274414,23.200565338134766,22.388193130493164,0.32114773988723755,0.30727964639663696,0.1883847415447235,0.08223050832748413,0.950311005115509,0.39553552865982056,0.2772519886493683,2.931328535079956,25.645753860473633,0.06344159692525864,-99.0
UDGcand_2944,53.6033821105957,-37.56448745727539,3.2101399898529053,19.866199493408203,-1.0,0.8033000230789185,-0.19050000607967377,6.10260009765625,22.92734146118164,22.100116729736328,20.772686004638672,20.245864868164062,0.224382683634758,0.1285647302865982,0.05367184802889824,0.04480016231536865,0.4907051920890808,0.17821353673934937,0.1487036794424057,4.097719669342041,24.1558895111084,0.03449656814336777,-99.0
UDGcand_2946,53.726112365722656,-37.30333709716797,3.014400005340576,20.970600128173828,-1.0,0.7692000269889832,-88.26490020751953,3.177999973297119,25.59566307067871,23.65866470336914,21.88492774963379,20.841367721557617,2.1029858589172363,0.40368133783340454,0.09859450906515121,0.049477700144052505,0.7290052175521851,0.29168134927749634,0.2185317724943161,4.097719669342041,25.07657814025879,0.050267692655324936,-99.0
UDGcand_2947,53.09204864501953,-37.50617980957031,1.9859600067138672,20.884199142456055,-1.0,0.5088000297546387,85.28170013427734,8.474499702453613,-1.0,23.728187561035156,22.095178604125977,21.3331298828125,-1.0,0.1666458696126938,0.06047966703772545,0.04299226403236389,0.23421399295330048,0.13488219678401947,0.11961458623409271,3.7666382789611816,23.635295867919922,0.027881687507033348,-99.0
UDGcand_2948,53.060821533203125,-37.80094528198242,2.2169599533081055,19.37150001525879,-1.0,0.9305999875068665,46.56800079345703,0.5812000036239624,22.06932830810547,21.504695892333984,20.269187927246094,19.7683162689209,0.07229591906070709,0.06000468134880066,0.03748727962374687,0.040848761796951294,0.19214066863059998,0.09689012914896011,0.09236714988946915,2.8989179134368896,23.017070770263672,0.02165326476097107,-99.0
UDGcand_2950,53.8582763671875,-37.52744674682617,0.7405400276184082,20.373600006103516,-1.0,0.8113999962806702,-77.87909698486328,2.7026000022888184,24.604576110839844,22.783315658569336,21.52676773071289,20.96749496459961,0.12751510739326477,0.06300424784421921,0.04098423570394516,0.04057671129703522,0.029978346079587936,0.04277859628200531,0.048762042075395584,1.8398839235305786,21.48930549621582,0.01159295067191124,-99.0
UDGcand_2951,56.18101501464844,-34.038475036621094,2.513580083847046,19.579299926757812,-1.0,0.3702999949455261,21.63479995727539,0.8765000104904175,22.568511962890625,21.46516990661621,20.916845321655273,20.26357650756836,0.06581456959247589,0.04669775441288948,0.03976787254214287,0.040711209177970886,0.16811935603618622,0.07335337996482849,0.07431542128324509,2.385606288909912,22.49702262878418,0.01750504970550537,-99.0
UDGcand_2952,55.732383728027344,-34.332237243652344,2.3909599781036377,20.827899932861328,-1.0,0.4991999864578247,44.128299713134766,0.8259999752044678,23.41119956970215,22.447124481201172,22.078523635864258,21.569337844848633,0.13319526612758636,0.08396810293197632,0.06863659620285034,0.04727454110980034,0.3317154347896576,0.16059185564517975,0.13708481192588806,2.583148956298828,23.961322784423828,0.03185819461941719,-99.0
UDGcand_2953,56.2967643737793,-34.265201568603516,2.923799991607666,19.939300537109375,-1.0,0.7674000263214111,57.148799896240234,0.6906999945640564,22.179243087768555,21.17327308654785,20.904043197631836,20.571870803833008,0.09979356825351715,0.05899971351027489,0.05197996273636818,0.04556221887469292,0.40871286392211914,0.1618986278772354,0.1379556655883789,2.949127674102783,23.97646713256836,0.032056115567684174,-99.0
UDGcand_2954,56.395572662353516,-34.533721923828125,2.18887996673584,20.646299362182617,-1.0,0.5929999947547913,48.71839904785156,1.892899990081787,25.28179931640625,23.151582717895508,21.844097137451172,21.008718490600586,0.6634196639060974,0.13601194322109222,0.06026368960738182,0.042999714612960815,0.27674439549446106,0.1453462392091751,0.12680596113204956,2.764209747314453,23.774921417236328,0.029520010575652122,-99.0
UDGcand_2955,56.06951141357422,-34.33829879760742,2.0482800006866455,19.18280029296875,-1.0,0.8440999984741211,67.54730224609375,0.9534000158309937,21.62261962890625,20.559377670288086,20.291610717773438,19.778947830200195,0.05200589820742607,0.03814217448234558,0.03634291887283325,0.040594011545181274,0.14070501923561096,0.07548713684082031,0.07599927484989166,2.8989179134368896,22.55060577392578,0.017892858013510704,-99.0
UDGcand_2956,56.16178512573242,-34.3733024597168,1.9367200136184692,18.583799362182617,-1.0,0.9456999897956848,-70.3134994506836,2.584399938583374,23.169260025024414,21.026119232177734,19.85997772216797,19.1265811920166,0.13117974996566772,0.04403464496135712,0.03383994102478027,0.040217943489551544,0.09879900515079498,0.05483786016702652,0.059204962104558945,3.8171398639678955,21.953392028808594,0.014015717431902885,-99.0
UDGcand_2959,55.714134216308594,-34.114871978759766,1.7762000560760498,20.980499267578125,-1.0,0.5795000195503235,58.324798583984375,1.3787000179290771,23.698970794677734,22.608905792236328,22.300537109375,21.615814208984375,0.11752428859472275,0.07525790482759476,0.06508665531873703,0.04405076429247856,0.2089727222919464,0.13453422486782074,0.1193733885884285,2.8989179134368896,23.630468368530273,0.02782670222222805,-99.0
UDGcand_2960,56.08427047729492,-34.27072525024414,2.341480016708374,19.984399795532227,-1.0,0.7026000022888184,-77.14309692382812,0.6557999849319458,22.427759170532227,21.30166244506836,21.080570220947266,20.700651168823242,0.08115949481725693,0.050570107996463776,0.046793848276138306,0.04292371869087219,0.2509739398956299,0.12172530591487885,0.11039631068706512,2.385606288909912,23.443496704101562,0.025778405368328094,-99.0
UDGcand_2961,55.86174011230469,-34.25532531738281,2.406599998474121,19.881900787353516,-1.0,0.47510001063346863,22.297199249267578,0.5701000094413757,23.24138832092285,21.87518310546875,20.989408493041992,20.30165672302246,0.11348913609981537,0.05920176953077316,0.04177163541316986,0.04094155877828598,0.20432664453983307,0.09477154910564423,0.0907851830124855,2.764209747314453,22.975757598876953,0.021290505304932594,-99.0
UDGcand_2962,55.75878143310547,-34.60128402709961,2.4928998947143555,20.350000381469727,-1.0,0.4675000011920929,-27.697599411010742,0.5162000060081482,24.437915802001953,22.888263702392578,21.50027084350586,20.4051513671875,0.3208566904067993,0.11415600031614304,0.051400359719991684,0.04119585454463959,0.2752246558666229,0.12565365433692932,0.11317051202058792,2.821357250213623,23.502853393554688,0.02641177363693714,-99.0
UDGcand_2963,55.331809997558594,-34.615455627441406,2.834939956665039,20.133800506591797,-1.0,0.8295999765396118,-7.343699932098389,2.995699882507324,24.796234130859375,22.778972625732422,21.09562110900879,19.872777938842773,0.9705905914306641,0.18681375682353973,0.05784497782588005,0.041817281395196915,0.4404653012752533,0.18135720491409302,0.15074943006038666,3.367079496383667,24.188566207885742,0.034960631281137466,-99.0
UDGcand_2964,55.529415130615234,-34.56459045410156,1.9503200054168701,21.223800659179688,-1.0,0.8744999766349792,89.45580291748047,0.7282999753952026,24.04770851135254,22.93639373779297,22.34619140625,21.877788543701172,0.2584046423435211,0.1285199075937271,0.08705820143222809,0.05463846027851105,0.3580753803253174,0.21696895360946655,0.17341914772987366,2.6573946475982666,24.523603439331055,0.040094200521707535,-99.0
UDGcand_2965,55.999080657958984,-34.523948669433594,1.7147599458694458,19.465200424194336,-1.0,0.9657999873161316,-67.29789733886719,1.365399956703186,22.2205810546875,21.152740478515625,20.586252212524414,19.91707992553711,0.060779374092817307,0.04362502321600914,0.0376545749604702,0.04054245725274086,0.12032736837863922,0.0772319883108139,0.07736850529909134,2.6573946475982666,22.59330940246582,0.018208064138889313,-99.0
UDGcand_2966,55.60499954223633,-34.47809600830078,2.114579916000366,20.111499786376953,-1.0,0.7516999840736389,36.767601013183594,0.49869999289512634,22.681167602539062,21.658245086669922,21.146955490112305,20.620019912719727,0.08767435699701309,0.05720064043998718,0.04624073579907417,0.042084701359272,0.2243063747882843,0.12037211656570435,0.10943617671728134,2.1682777404785156,23.422607421875,0.025559119880199432,-99.0
UDGcand_2967,56.42643356323242,-34.01818084716797,1.7995200157165527,21.357999801635742,-1.0,0.022099999710917473,-4.036399841308594,3.6245999336242676,-1.0,25.73159408569336,25.131507873535156,24.636709213256836,-1.0,0.1721184253692627,0.1343345195055008,0.04847944900393486,0.04426824674010277,0.02505556307733059,0.032103098928928375,2.931328535079956,20.489639282226562,0.007702905684709549,-99.0
UDGcand_2968,56.031681060791016,-34.52402114868164,1.506659984588623,20.411100387573242,-1.0,0.9563999772071838,18.08340072631836,2.053299903869629,26.186050415039062,23.12126922607422,21.613210678100586,20.434223175048828,1.156265139579773,0.11340195685625076,0.04963431507349014,0.04083525761961937,0.14647816121578217,0.10961397737264633,0.1017160564661026,3.494849920272827,23.247650146484375,0.023794347420334816,-99.0
UDGcand_2969,56.45347213745117,-34.31034851074219,2.146620035171509,20.77790069580078,-1.0,0.2538999915122986,-1.9397000074386597,0.8725000023841858,23.9997615814209,22.83245277404785,22.38851547241211,21.677326202392578,0.10612111538648605,0.07195066660642624,0.05928528308868408,0.04242159426212311,0.17932163178920746,0.09313511848449707,0.089557945728302,2.949127674102783,22.943206787109375,0.021008990705013275,-99.0
UDGcand_2970,55.41535949707031,-34.77610397338867,9.300080299377441,20.024200439453125,-1.0,0.5116000175476074,-23.61680030822754,3.728100061416626,23.867280960083008,22.589662551879883,20.885488510131836,19.887550354003906,2.676703453063965,0.8543918132781982,0.18955545127391815,0.08073960989713669,3.808924913406372,0.5135884284973145,0.34002262353897095,2.0980498790740967,26.133834838867188,0.07745625078678131,-99.0
UDGcand_2972,55.31543731689453,-34.396080017089844,1.6929999589920044,19.361400604248047,-1.0,0.9282000064849854,-30.69420051574707,1.9285000562667847,24.098846435546875,21.769725799560547,20.493186950683594,19.633729934692383,0.22125336527824402,0.05544913187623024,0.03661171719431877,0.04032396525144577,0.10889937728643417,0.07034115493297577,0.07191993296146393,2.8989179134368896,22.418663024902344,0.016953011974692345,-99.0
UDGcand_2973,56.211097717285156,-34.40412902832031,2.835520029067993,21.214799880981445,-1.0,0.5823000073432922,-29.18600082397461,0.3240000009536743,23.072498321533203,22.60479736328125,22.01409149169922,21.071338653564453,0.15292592346668243,0.1260443776845932,0.08442896604537964,0.04718618839979172,0.6235317587852478,0.2633601129055023,0.20176836848258972,3.2440168857574463,24.885705947875977,0.0464932955801487,-99.0
UDGcand_2974,55.67181396484375,-34.67985534667969,2.1140201091766357,20.079200744628906,-1.0,0.8593000173568726,-1.9111000299453735,0.6895999908447266,22.668954849243164,21.467273712158203,21.144725799560547,20.766313552856445,0.09552709758281708,0.05468612164258957,0.04800795763731003,0.04323315620422363,0.23716150224208832,0.12783269584178925,0.11470115184783936,2.1682777404785156,23.534982681274414,0.02676108106970787,-99.0
UDGcand_2975,55.5384635925293,-34.13650131225586,1.398959994316101,20.32659912109375,-1.0,0.8436999917030334,-68.46009826660156,1.7348999977111816,23.812511444091797,22.646638870239258,21.62945556640625,20.6455020904541,0.11859452724456787,0.0737643837928772,0.04685074836015701,0.04080634564161301,0.11245253682136536,0.08936425298452377,0.0867118388414383,2.6573946475982666,22.865970611572266,0.020355800166726112,-99.0
UDGcand_2976,55.44698715209961,-34.201866149902344,2.588020086288452,20.444400787353516,-1.0,0.28870001435279846,-70.09380340576172,0.609000027179718,23.856304168701172,22.924837112426758,21.979284286499023,21.418798446655273,0.1385800540447235,0.09366589784622192,0.05647893249988556,0.04323966056108475,0.24028457701206207,0.10432478785514832,0.09786027669906616,2.249845027923584,23.155229568481445,0.02291184850037098,-99.0
